fecha,comentario,categoria,sentimiento,confianza
2026-06-05,"La finalidad de que el portátil estuviera más elevado, cumple las expectativas, como no se mueve de estabilidad bien.",sports,positive,0.4944555759429931
2026-08-04,El disfraz en si esta bien. Pero el tallaje es horrendo. Pedi la talla 3-4 para un niño de 5 años y le sirve a su hermano que tiene 8.,toy,negative,0.8760719299316406
2026-07-10,Tardó bastante y no brilla tanto como en las fotos. Es una mochila con un buen tamaño y calidad aceptable.,sports,neutral,0.7591952085494995
2026-08-15,"No hay gomas en la parte inferior de la placa PCI-E, no tiene FP condensadores sólidos, que proporciona más potencia de forma segura, es una version antigua.",wireless,negative,0.9237584471702576
2026-07-26,El envío rápido bien empaquetado pero se confundieron en la talla y tuve que devolverlo,apparel,neutral,0.484365850687027
2026-07-06,Pensé que por ser AEG seria buena. No puedes hacer mas de 8 tazas sin que se desborde el café.,kitchen,negative,0.7793269157409668
2026-07-15,"No sé el resultado es para un regalo però el envoltorio no tiene presencia, viene en una bolsa negra como de basura con un etiqueta adhesiva. Viene sellada y no puedo abrirla para comprobar su estado o tendré que buscar un nuevo envoltorio. El regalo ha fustado muchísimo super original y poco visto, buena calidad, no es cuero es goma dura.",sports,neutral,0.4462217390537262
2026-06-23,"Estaba contento hasta que sea a partido, con uso diario, solo por ciudad sin hacer el cabra encima del sillín con un peso de 67 kg, mucho diseño poca calidad, con un año y medio de uso, espero que la garantía siga vigente, eso sí no vuelvo a comprar la marca prólogo, ni muerto, estoy muy mosqueado",sports,negative,0.9839756488800048
2026-07-17,"Es de poca calidad, pero es lo que buscaba para guardar chismes",automotive,neutral,0.7070934772491455
2026-07-01,Dificiles de poner y muy faciles de que se le salgan al perro.. a mi pastor aleman no le gustan en absoluto,pet_products,negative,0.81883305311203
2026-06-11,"Embalaje penoso plástico roto y picado hasta el mismo colchón , se nota hasta sucio el tapizado del colchón, me estoy pensando devolver el ya recibido y los otros 2 que había pedido ya he solicitado la devolución, quisiera aconsejar al vendedor la utilización de usar plástico de burbujas o una triste caja de cartón en el embalaje, la imagen del producto cuando lo recibes es penosa y ya sé que el colchón es barato pero de verdad pidan un poco más por el producto y pongan un embalaje en condiciones.",furniture,negative,0.9276719093322754
2026-06-10,"Se engancha bien incluso en la puerta de la habitación. Pero uno de los dos ganchos se despega con facilidad, lo tengo que poner cada semana de nuevo en su sitio.",furniture,negative,0.6956034898757935
2026-08-06,"El producto la verdad me ha encantado se escucha bien, el bluetooth se conecta rápido y *las orejas no me duelen* La razón por la que no le pongo 5 estrellas es que pesan , es la única pega que le veo",electronics,positive,0.9839774966239928
2026-06-14,Calidad precio muy bueno!,kitchen,positive,0.9007449746131896
2026-08-19,"Cinturón con sistema curioso de amarre. Muy largo, le tuve que cortar 2 veces y aun así me sobra mucho, a veces se salta algún punto, espero que el sistema de amarre no se vaya desgastando porque sino el cinturón ya no vale.",apparel,neutral,0.6584827303886414
2026-08-13,"Me ha gustado su potencia, las luces que tiene en la base que facilita muchisimos ver el polvo y la forma de esta.",kitchen,positive,0.8778588771820068
2026-09-01,"La compré como regalo para mi hermano y está bien, aunque el deslizamiento con el ratón podría ser mejor. Acorde a su precio sin duda!",pc,positive,0.5905591249465942
2026-06-10,"bonito y compacto, no ocupando y esta siempre a mano",personal_care_appliances,positive,0.8807748556137085
2026-08-15,"El reloj muy chulo, pero no te puedes fiar de la correa, se te puede abrir y perder en cualquier momento.",toy,neutral,0.5932593941688538
2026-09-02,"Despues de usar varios modelos de inalambricos, este en concreto el sistema de encendido es muy grande y pesa demasiado por lo que se ladea,",electronics,negative,0.5769529342651367
2026-09-13,El soporte y la cadena muy bien. Los 4 espirros no me han valido. Para un techo macizo si que valen. Pero para un techo de bobadilla no valen. Son demasiado largos. Al final me he gastado el dinero y lo he puesto con taco químico.,lawn_and_garden,negative,0.8694625496864319
2026-06-01,Enchufar y disfrutar,pc,positive,0.8808642029762268
2026-06-05,"Muy bonito pero muy malo: la boquilla por donde sale el zumo no se mantiene en posición para verterlo, hay que estarlo sujetando con el dedo, y el plástico es de tan mala calidad que en un mes ya está con marcas blancas (y eso que prácticamente siempre lo lavamos a mano)",kitchen,negative,0.8885365724563599
2026-06-20,"Han venido rotos, el sabor es bueno la bolsa rayada de milagro han venido decentes.",grocery,negative,0.9067971110343932
2026-06-08,"Este producto permite regar las plantas si, pero se vacía la botella de forma tan rápida que no tiene ningún interés. De lo que se trata es que la planta tenga agua a lo largo de muchas horas a través de la cerámica. Aquí se escapa toda el agua por los plásticos que lo unen a la botella. Eso sino se rompe la boca al montarlo a la botella. Solo lo veo factible pegando las piezas entre ellas y a la botella con un buen pegamento bicomponente. Se va para la basura.",home_improvement,negative,0.9942662119865416
2026-07-13,"Son caramelos blandos, SIN de todo.... ni azúcar añadido, sin lactosa y sin gluten, que era lo que más nos interesaba. Están bien, pero se quedan un poco justos de sabor. Pero bueno, se dejan comer.",grocery,neutral,0.7674745321273804
2026-08-15,Perfecto va perfectamente tardo mucho en llegar dura bastante la batería y la calidad del sonido no está mal,wireless,positive,0.9790019989013672
2026-06-01,"Esta muy bien, no le pongo las cinco estrellas porque lo pedí en color dorado y me llegó color plata. Por lo demás muy bien, lo recomiendo, son tan final como un pulgar en la foto adjunta lo demuestro.",home,positive,0.7169027328491211
2026-07-27,Los tuve que devolver porque me equivoqué con las medidas,luggage,negative,0.6345740556716919
2026-08-03,"Todos los artículos son muy pequeños. Para caras de niños. Para el precio que tiene no está mal. Pero ojo,. Válido para peques.",toy,negative,0.54332435131073
2026-08-23,"Un poco decepcionado la verdad , ya que cuando llegó me pareció buen producto y útil para mi mujer y mis hijas, pero ayer se despegó la ventosa y se ha roto. Yo creía que aguantaría pero......una pena. No recomendable para dejarlo puesto en pared.",home,negative,0.9213961362838744
2026-06-28,Por el precio q cuestan no puedes pedir mucho. Pero muuuuy justitas de calidad...,sports,neutral,0.3927785754203796
2026-09-15,Bonito pero incapaz de conectarse con la aplicacion en el movil,wireless,negative,0.818413257598877
2026-07-07,"Es la primera vez que la compraba por lo que dudo si, el producto realmente no es la panacea que dice ser o bien este no es el producto original el caso es q no he visto resultados más allá de lo que pueda hacer cualquier acondicionador",beauty,negative,0.8414528369903564
2026-07-17,"Maquina no está mal , pero las baterías aguantan poco ..del resto calidad precio, bien No la volvería a comprar !! Y una de las cuchillas (la dorada) se suelta muy fácilmente ...muy mal !!",personal_care_appliances,negative,0.5866374969482422
2026-09-09,No funcionó en mi coche,automotive,negative,0.8603384494781494
2026-08-15,"Sin instrucciónes difícil aplicación de adhesion,doblado el envoltorio, tarde el envio ,fata!!!",other,negative,0.7611875534057617
2026-07-07,"Estupendas. Muy buena calidad y se ajustan muy bien al móvil. Por el precio de una tienes tres, así que recomiendo su compra.",wireless,positive,0.9879959225654602
2026-07-19,"Era un regalo para un seguidor del equipo así que está encantado, es práctico y con capacidad suficiente para un neceser",luggage,positive,0.938497006893158
2026-07-14,Solo permite guardar 2 hojas que hacen bastante ruido y dan una sensacion rara cuando estas cortando,home_improvement,neutral,0.6622791290283203
2026-07-26,En la foto parece bonito y luego al verlo no me gustó tanto. Además me tardó casi mes y medio en llegar más tarde de la fecha.,toy,negative,0.672791063785553
2026-06-28,El manual de instrucciones no se puede leer por el tamaño microscópico de su letra,watch,negative,0.7200628519058228
2026-08-18,Supongo que la culpa es mía por no leerme bien las medidas del sofá. Apenas levanta palmo y medio del suelo... A parte de que se ha deformado enseguida y no es demasiado cómodo para dormir más de una noche.,furniture,negative,0.9278562068939208
2026-06-06,Se despega al tener solamente pegamento arriba y abajo. No dura nada,pc,negative,0.980245053768158
2026-09-16,"Está perfecto, es muy manejable y pequeño, q es lo q buscaba",electronics,positive,0.9573291540145874
2026-07-31,Me gustó más no repetiría porque siento que hay mejores productos para limpiar el rostro,beauty,neutral,0.5499714016914368
2026-06-20,Todo perfecto y muy rápido ! Encantada!,book,positive,0.9912992119789124
2026-08-17,Muy bien lo uso mucho,home,positive,0.9330551624298096
2026-06-02,"Buen cristal, cumple perfectamente su función, el único problema que le veo es que no cubre perfectamente todos los bordes.",pc,neutral,0.5109245777130127
2026-08-12,El modelo enviado no es exactamente el que viene en las fotos.... por eso las 2 estrellas... no respetan. Además no han durado nada. Mala calidad,baby_product,negative,0.9995809197425842
2026-07-07,"la maleta y envio bien, pero no me enviaron la de la foto, me han enviado la que es igual pero en negro. mal por parte de amazon, no se si no la tienen o ha sido un fallo pero no me avisaron de nada.",automotive,negative,0.7929591536521912
2026-06-20,"La funda es extremadamente frágil, hasta el punto de que al apoyarla contra una pared rugosa se rasgó.",sports,negative,0.8907458782196045
2026-06-26,El tono es el adecuado para tapar los faros del coche,automotive,positive,0.7905322313308716
2026-06-29,"me llegó abollado y arañado. Además tiene restos de pegatinas en la estructura. Para un producto que se supone nuevo, es extraño. Por otro lado, funciona.",kitchen,negative,0.7483541965484619
2026-06-01,El cristal que recibí no cubre la pantalla. Pésimo. Esto no es lo que pedí,wireless,negative,0.9923940896987916
2026-07-05,"Es cómoda, un poco grande, pero para un niño mayor y alto es lo necesario. Fácil de transportar En cuanto a seguridad, espero no saberlo nunca, sería buena señal. El niño mide 140 cm y va muy bien, y la he probado hasta 150 cm, y sigue siendo cómoda.",baby_product,positive,0.7170793414115906
2026-08-09,"Un poco lioso en datos y nombres, pero interesante.",digital_ebook_purchase,neutral,0.8035110831260681
2026-09-09,Muy recomendable para BBQ. Buena durabilidad y no deja ningún tipo de sabor. Muy cómodo y limpio,lawn_and_garden,positive,0.9728023409843444
2026-07-29,"Las sillas preciosas, tal como se ven en las fotos. La calidad bastante lamentable, en menos de 2 meses se me habían roto los 4 asientos. Las reclamé y me las volvieron a mandar y se están volviendo a romper.",furniture,negative,0.7773070335388184
2026-08-08,En cuanto a su funcionamiento tienes lo que promete bastante aceptable a mi parecer. La parte mala viene cuando se crees que el aspirador de pelo del interior de la maquinilla va a hacer su trabajo pero no. Te deja el lavabo de pelos casi como si no tuviera ese aspirador por que adquirir esta maquinilla por este aspirador no merece la pena. Aún asi me parece una maquinilla bastante decente.,personal_care_appliances,neutral,0.7546878457069397
